name,url,price,imgs
Draped Jersey Top,/en/products/draped-jersey-top-black-1100-008721-0002,11.98,"/globalassets/draped_jersey_top_1100-008721-0002_2466.jpg?ref=4BA13BCF92, /globalassets/draped_jersey_top_1100-008721-0002_2458.jpg?ref=D8D1321E6C, /globalassets/draped_jersey_top_1100-008721-0002_2464.jpg?ref=E6336E80B5, /globalassets/draped_jersey_top_1100-008721-0002_2449_01c.jpg?ref=B9052F2CFC, /globalassets/draped_jersey_top_1100-008721-0002_creative.jpg?ref=88FA0CFAA5, /globalassets/draped_jersey_top_1100-008721-00026647_flatlayf.jpg?ref=543ACA7DC8"
Elastic Waist Linen Trousers,/en/products/elastic-waist-linen-trousers-brown-1100-006901-0017,54.97,"/globalassets/nakd_elastic_waist_linen_trousers-1100-006901-0017_01c.jpg?ref=DCEB46B3BF, /globalassets/nakd_elastic_waist_linen_trousers-1100-006901-0017_17686.jpg?ref=2701593C0E, /globalassets/nakd_elastic_waist_linen_trousers-1100-006901-0017_17676-copy.jpg?ref=F9488D4841, /globalassets/nakd_elastic_waist_linen_trousers-1100-006901-0017_17681-copy.jpg?ref=30A4A346D5"
Soft Line Sleeveless Top,/en/products/soft-line-sleeveless-top-grey-1100-009120-0008,19.97,"/globalassets/soft_line_sleeveless_top_1100-009120-00080874.jpg?ref=310891099C, /globalassets/soft_line_sleeveless_top_1100-009120-00080878.jpg?ref=150D452414, /globalassets/soft_line_sleeveless_top_1100-009120-00080882.jpg?ref=DAD915D4FB, /globalassets/soft_line_sleeveless_top_1100-009120-00080870_01c.jpg?ref=54E4BD43FE, /globalassets/soft_line_sleeveless_top_1100-009120-0008_1_creative.jpg?ref=1170729E9D, /globalassets/soft_line_sleeveless_top-1100-009120-0008_5575_flatlayf.jpg?ref=3F43805134"
Structured Cups Mini Dress,/en/products/structured-cups-mini-dress-multicolor-1017-001648-1463,25.48,"/globalassets/nakd_structured_cups_mini_dress_1017-001648-1463_0014.jpg?ref=8749746D20, /globalassets/nakd_structured_cups_mini_dress_1017-001648-1463_0038.jpg?ref=729D129F05, /globalassets/nakd_structured_cups_mini_dress_1017-001648-1463_0031.jpg?ref=3795F66EA8, /globalassets/nakd_structured_cups_mini_dress_1017-001648-1463_0058.jpg?ref=809C5F71E8"
Tube Top,/en/products/tube-top-beige-1044-000266-0005,17.97,"/globalassets/tube_top_1044-000266-0005-2279.jpg?ref=F830AB75B1, /globalassets/tube_top_1044-000266-0005-2321.jpg?ref=93DF338DA2, /globalassets/tube_top_1044-000266-0005-2269_01c.jpg?ref=662593C1BD, /globalassets/tube_top_1044-000266-0005-2299.jpg?ref=FA2A33696F, /globalassets/tube_top-_1044-000266-0005_1_flatlay.jpg?ref=861B2A72BC"
Draped Linen-Blend Maxi Skirt,/en/products/draped-linen-blend-maxi-skirt-pink-1018-009396-0015,7.48,"/globalassets/draped_linen-blend_maxi_skirt_1018-009396-00156377_01c.jpg?ref=B64EA22929, /globalassets/draped_linen-blend_maxi_skirt_1018-009396-00156435.jpg?ref=B450C05527, /globalassets/draped_linen-blend_maxi_skirt_1018-009396-00156415.jpg?ref=347B758B08, /globalassets/draped_linen-blend_maxi_skirt_1018-009396-00156459.jpg?ref=CD8FEF555D"
Smock Back Corset Top,/en/products/smock-back-corset-top-brown-1017-001171-0017,19.97,"/globalassets/smock_back_corset_top-1017-001171-0017_25354.jpg?ref=DEC40C4CAC, /globalassets/smock_back_corset_top-1017-001171-0017_25370.jpg?ref=EA349B9287, /globalassets/smock_back_corset_top-1017-001171-0017_25345.jpg?ref=E422EC2651, /globalassets/smock_back_corset_top-1017-001171-0017_25362.jpg?ref=DBC322778F, /globalassets/smock_back_corset_top-1017-001171-0017_25382_01c.jpg?ref=0097A8D190"
High Waisted Stretch Trousers,/en/products/high-waisted-stretch-trousers-white-1744-000048-0001,23.97,"/globalassets/high_waisted_stretch_trousers_1744-000048-00018340_01c.jpg?ref=323BBD9C2F, /globalassets/high_waisted_stretch_trousers_1744-000048-00018396-copy.jpg?ref=7C4D22BE80, /globalassets/high_waisted_stretch_trousers_1744-000048-00018371-copy.jpg?ref=F24622CB7C, /globalassets/high_waisted_stretch_trousers_1744-000048-00018375-copy.jpg?ref=AB5D68EEC9, /globalassets/high_waisted_stretch_trousers_1744-000048-0001_editorial.jpg?ref=3A90A0D4E9"
Soft Rib Butterfly Sleeve Top,/en/products/soft-rib-butterfly-sleeve-top-white-1100-009605-0001,20.97,"/globalassets/soft_rib_butterfly_sleeve_top_1100-009605-0001_7912.jpg?ref=EADCB9C359, /globalassets/soft_rib_butterfly_sleeve_top_1100-009605-0001_7923.jpg?ref=973501435D, /globalassets/soft_rib_butterfly_sleeve_top_1100-009605-0001_7907.jpg?ref=938B9E9224, /globalassets/soft_rib_butterfly_sleeve_top_1100-009605-0001_7918.jpg?ref=5F54ECEBB3"
Ruffle Shoulder Chiffon Mini Dress,/en/products/ruffle-shoulder-chiffon-mini-dress-black-1100-009116-0002,32.97,"/globalassets/ruffle_shoulder_chiffon_mini_dress_1100-009116-0002_7657.jpg?ref=16B1752028, /globalassets/ruffle_shoulder_chiffon_mini_dress_1100-009116-0002_7667-copy.jpg?ref=106BBD9674, /globalassets/ruffle_shoulder_chiffon_mini_dress_1100-009116-0002_7649.jpg?ref=9385A937D6, /globalassets/ruffle_shoulder_chiffon_mini_dress_1100-009116-0002_7662-copy.jpg?ref=F8DEEF474C"
Structured Short Sleeve Shirt,/en/products/structured-short-sleeve-shirt-cream-1100-007116-0021,14.98,"/globalassets/nakd_structured_short_sleeve_shirt_1100-007116-0021_01c.jpg?ref=33B7585689, /globalassets/nakd_structured_short_sleeve_shirt_1100-007116-0021_37107.jpg?ref=4F2F17DC99, /globalassets/nakd_structured_short_sleeve_shirt_1100-007116-0021_37088.jpg?ref=141B21B31D, /globalassets/nakd_structured_short_sleeve_shirt_1100-007116-0021_37096.jpg?ref=8FB2F61245, /globalassets/nakd_structured_short_sleeve_shirt_1100-007116-0021_10.jpg?ref=F3F8EF480C"
Wrap Puff Sleeve Mini Dress,/en/products/wrap-puff-sleeve-mini-dress-mini-flowers-ink-blue-1014-001585-5312,22.48,"/globalassets/wrap_puff_sleeve_mini_dress-1014-001585-531222902.jpg?ref=723D0C6242, /globalassets/wrap_puff_sleeve_mini_dress-1014-001585-531222938.jpg?ref=C70D149D58, /globalassets/wrap_puff_sleeve_mini_dress-1014-001585-531222889.jpg?ref=7C7E7E0562, /globalassets/wrap_puff_sleeve_mini_dress-1014-001585-531222927.jpg?ref=33AC2B7C77, /globalassets/wrap_puff_sleeve_mini_dress-1014-001585-531222919.jpg?ref=F5B10A4613"
Oversized Linen Blend Blazer,/en/products/oversized-linen-blend-blazer-white-1790-000025-0001,74.97,"/globalassets/oversized_linen_blend_blazer_1790-000025-0001_2.jpg?ref=F5F03ACB8A, /globalassets/oversized_linen_blend_blazer_1790-000025-0001_3.jpg?ref=C29714A22F, /globalassets/oversized_linen_blend_blazer_1790-000025-0001_01c.jpg?ref=EA856B2226, /globalassets/oversized_linen_blend_blazer_1790-000025-0001_4.jpg?ref=7FA789AB69, /globalassets/limaswardrobe_1790-000025-0001_social-copy.jpg?ref=CA126BD508, /globalassets/nakd_1790-000025-0001_social.jpg?ref=8A70BE04A5"
Soft Line Front Twist Long Sleeve Top,/en/products/soft-line-front-twist-long-sleeve-top-dusty-pink-1100-009115-0115,32.97,"/globalassets/soft_line_front_twist_long_sleeve_top-1100-009115-0115_13989.jpg?ref=C62812E31B, /globalassets/soft_line_front_twist_long_sleeve_top-1100-009115-0115_13996.jpg?ref=EC9F9557D8, /globalassets/soft_line_front_twist_long_sleeve_top-1100-009115-0115_13985_01c.jpg?ref=5DD53C0656, /globalassets/soft_line_front_twist_long_sleeve_top-1100-009115-0115_13993.jpg?ref=7A2FFC88C6, /globalassets/soft_line_front_twist_long_sleeve_top_1100-009115-01156592_flatlayf.jpg?ref=ECC214CE24"
Bow Detail Top,/en/products/bow-detail-top-dark-grey-1100-008878-0366,19.97,"/globalassets/bow_detail_top_1100-008878-0366_212.jpg?ref=0D6E120EAD, /globalassets/bow_detail_top_1100-008878-0366_1231.jpg?ref=2ABDDDD10F, /globalassets/bow_detail_top_1100-008878-0366_08_01c.jpg?ref=B111E3FAA3, /globalassets/bow_detail_top_1100-008878-0366_26.jpg?ref=904797C73D, /globalassets/top_1100-008878-0366_campaign.jpg?ref=BA13DC2BA8, /globalassets/bow_detail_top-1100-008878-0366_5410_flatlayf.jpg?ref=DFBAFCD8E7"
Flowy Bottom Melange Dress,/en/products/flowy-bottom-melange-dress-light-blue-1018-010280-0047,20.98,"/globalassets/nakdflowy_bottom_melange_dress-1018-010280-0047_15349.jpg?ref=CCE56A26F1, /globalassets/nakdflowy_bottom_melange_dress-1018-010280-0047_15332.jpg?ref=CECA450E40, /globalassets/nakdflowy_bottom_melange_dress-1018-010280-0047_5339.jpg?ref=9E88F9462E, /globalassets/nakdflowy_bottom_melange_dress-1018-010280-0047_15343.jpg?ref=C5EC93EB6F"
Heart Neckline Tank Top,/en/products/heart-neckline-tank-top-green-1018-010523-0010,5.98,"/globalassets/heart_neckline_tank_top-1018-010523-001027399.jpg?ref=408380ABCA, /globalassets/heart_neckline_tank_top-1018-010523-001027390.jpg?ref=6792FCFFE9, /globalassets/heart_neckline_tank_top-1018-010523-001027406.jpg?ref=E47630BD0B, /globalassets/heart_neckline_tank_top-1018-010523-001027374_01c.jpg?ref=415295EDBB"
Puff Tie Sleeve Mini Dress,/en/products/puff-tie-sleeve-mini-dress-black-dot-1014-001416-1511,10.48,"/globalassets/puff_tie_sleeve_mini_dress_1014-001416-15114740.jpg?ref=3E19F81046, /globalassets/puff_tie_sleeve_mini_dress_1014-001416-15114737.jpg?ref=CD5102573F, /globalassets/puff_tie_sleeve_mini_dress_1014-001416-15114701.jpg?ref=6BA1EBEF6F, /globalassets/puff_tie_sleeve_mini_dress_1014-001416-15114749.jpg?ref=1B4262F280"
Structured Tube Top,/en/products/structured-tube-top-brown-1018-010317-0017,11.98,"/globalassets/scatteringofstyle_1018-010317-0017_social.jpg?ref=3466699EEE, /globalassets/nakd_structured_tube_top-1018-010317-0017_4428.jpg?ref=575FF08DCE, /globalassets/nakd_structured_tube_top-1018-010317-0017_3938.jpg?ref=28D74782F6, /globalassets/nakd_structured_tube_top-1018-010317-0017_01c.jpg?ref=1DC2759837, /globalassets/nakd_structured_tube_top-1018-010317-0017_39387.jpg?ref=09979E3E5E"
Linen Blend High Waisted Shorts,/en/products/linen-blend-high-waisted-shorts-green-1708-000185-0010,16.48,"/globalassets/nakd_linen_blend_high_waisted_shorts_1708-000185-0010_13593.jpg?ref=808EADDC6B, /globalassets/nakd_linen_blend_high_waisted_shorts_1708-000185-0010_01c.jpg?ref=53DC3C59D1, /globalassets/nakd_linen_blend_high_waisted_shorts_1708-000185-0010_13598.jpg?ref=B7D4DD10B6, /globalassets/nakd_linen_blend_high_waisted_shorts_1708-000185-0010_13569.jpg?ref=2ECA858649, /globalassets/linen_blend_high_waisted_shorts_1708-000185-00101_flatlay.jpg?ref=E0CF0B0EE5"
Scarf Detail Tube Top,/en/products/scarf-detail-tube-top-pink-1018-010422-0015,11.98,"/globalassets/nakd_scarf_detail_tube_top_1018-010422-0015_7219.jpg?ref=8C01B4446D, /globalassets/nakd_scarf_detail_tube_top_1018-010422-0015_7234.jpg?ref=F44A4234BC, /globalassets/nakd_scarf_detail_tube_top_1018-010422-0015_7228.jpg?ref=77A50C7519, /globalassets/nakd_scarf_detail_tube_top_1018-010422-0015_7197-copy.jpg?ref=BCB9A283B7"
Hole Knitted Maxi Skirt,/en/products/hole-knitted-maxi-skirt-beige-1812-000629-0005,37.47,"/globalassets/hole_knitted_maxi_skirt_1812-000629-0005_2817_01c.jpg?ref=F09E616362, /globalassets/hole_knitted_maxi_skirt_1812-000629-0005_2852.jpg?ref=ABAAFBA2CF, /globalassets/hole_knitted_maxi_skirt_1812-000629-0005_2913.jpg?ref=AB2365911C, /globalassets/hole_knitted_maxi_skirt_1812-000629-0005_2872.jpg?ref=1266FE10FE, /globalassets/hole_knitted_maxi_skirt_1812-000629-0005_1_campaign.jpg?ref=123911665A, /globalassets/hole_knitted_maxi_skirt_1812-000629-0005_2_campaign.jpg?ref=7D5D6D2CFB, /globalassets/hole_knitted_maxi_skirt_1812-000629-00052512_flatlayf.jpg?ref=75319889BE"
Chiffon Tie Detail Ruffle Top,/en/products/chiffon-tie-detail-ruffle-top-rose-print-1100-008390-6135,23.97,"/globalassets/chiffon_tie_detail_ruffle_top_1100-008390-6135_flower_hair_clip_1100-008427-00822316.jpg?ref=D4EBEC5E16, /globalassets/chiffon_tie_detail_ruffle_top_1100-008390-6135_flower_hair_clip_1100-008427-00822333.jpg?ref=F4E6EC28AE, /globalassets/chiffon_tie_detail_ruffle_top_1100-008390-6135_01c.jpg?ref=303E4143FE, /globalassets/chiffon_tie_detail_ruffle_top_1100-008390-6135_flower_hair_clip_1100-008427-00822323.jpg?ref=DBB5726CA4, /globalassets/blouse_1100-008390-6135_curated.jpg?ref=C37D908ED4, /globalassets/chiffon_tie_detail_ruffle_top-1100-008390-6135_7091_flatlayf.jpg?ref=1C22F86B8A"
Classic Corset Top,/en/products/classic-corset-top-navy-1100-007224-0018,32.97,"/globalassets/classic_corset_top_1100-007224-0018_43422.jpg?ref=27793E9A3F, /globalassets/classic_corset_top_1100-007224-0018_43433.jpg?ref=71087DADFA, /globalassets/classic_corset_top_1100-007224-0018_43429.jpg?ref=F4D7BBE2C2, /globalassets/classic_corset_top_1100-007224-0018_43407_01c.jpg?ref=78A3B0572B, /globalassets/nakd_1100-007224-0018_social.jpg?ref=DFCF58192F"
Waterfall Mesh Top,/en/products/waterfall-mesh-top-red-1018-010552-0004,8.98,"/globalassets/nakd_waterfall_mesh_top_1018-010552-0004_34602.jpg?ref=8840E89D24, /globalassets/nakd_waterfall_mesh_top_1018-010552-0004_34608.jpg?ref=836E6DF269, /globalassets/nakd_waterfall_mesh_top_1018-010552-0004_34576.jpg?ref=98F9CAEFE4, /globalassets/nakd_waterfall_mesh_top_1018-010552-0004_34562_01c.jpg?ref=125B251E47"
Scarf Top,/en/products/scarf-top-blue-1018-010415-0003,8.98,"/globalassets/nakd_scarf_top_1018-010415-0003_1472.jpg?ref=5DAE74A644, /globalassets/nakd_scarf_top_1018-010415-0003_1490.jpg?ref=6AD5C53193, /globalassets/nakd_scarf_top_1018-010415-0003_1481.jpg?ref=0299E5E003, /globalassets/nakd_scarf_top_1018-010415-0003_1445_01c.jpg?ref=118D2E17D2"
Short Jacket,/en/products/short-jacket-yellow-1708-000181-0024,25.48,"/globalassets/short_jacket-1708-000181-0024_4.jpg?ref=3625F26F98, /globalassets/short_jacket-1708-000181-0024_2.jpg?ref=B61D35CB55, /globalassets/short_jacket-1708-000181-0024_3.jpg?ref=27B7867A13, /globalassets/short_jacket-1708-000181-0024_01c.jpg?ref=AE0F91D343, /globalassets/nakd_1708-000181-0024_10.jpg?ref=019E3E5667, /globalassets/short_jacket-1708-000181-0024_edit.jpg?ref=62690AE574, /globalassets/sophie_murraayy_short-jacket-yellow-1708-000181-0024_social.jpg?ref=555FD8890B"
V-neck Structured Midi Dress,/en/products/v-neck-structured-midi-dress-cream-1014-001566-0021,29.98,"/globalassets/v-neck_structured_midi_dress_1014-001566-0021_social1.jpg?ref=C0861E4E27, /globalassets/nakd_v-neck_structured_midi_dress-1014-001566-0021_0109.jpg?ref=87AC3D92DD, /globalassets/nakd_v-neck_structured_midi_dress-1014-001566-0021_0132.jpg?ref=3CD8665140, /globalassets/nakd_v-neck_structured_midi_dress-1014-001566-0021_0085_01c.jpg?ref=6DA53EAE55, /globalassets/nakd_v-neck_structured_midi_dress-1014-001566-0021_0128.jpg?ref=552A826D46, /globalassets/v-neck_structured_midi_dress_1014-001566-0021_social2-1.jpg?ref=2CFA31956E"
Striped Twist Detailed Tube Top,/en/products/striped-twist-detailed-tube-top-orange-combo-1100-007062-1417,11.98,"/globalassets/nakd_striped_twist_detailed_tube_top_1100-007062-1417_28847.jpg?ref=07036D0033, /globalassets/nakd_striped_twist_detailed_tube_top_1100-007062-1417_28861.jpg?ref=16C44EDAA6, /globalassets/nakd_striped_twist_detailed_tube_top_1100-007062-1417_28832_01c.jpg?ref=3A85A80392, /globalassets/nakd_striped_twist_detailed_tube_top_1100-007062-1417_28856.jpg?ref=9C3402E736"
Mini Pleated Dress,/en/products/mini-pleated-dress-black-1100-006435-0002,37.47,"/globalassets/mini_pleated_dress_1100-006435-00027182.jpg?ref=B76A47AB53, /globalassets/mini_pleated_dress_1100-006435-00027198.jpg?ref=4F96EB71ED, /globalassets/mini_pleated_dress_1100-006435-00027169_01c.jpg?ref=7D26E559D1, /globalassets/mini_pleated_dress_1100-006435-00027192.jpg?ref=EDEA59BF8A"
Organic V-Neck Rib Crop Top,/en/products/organic-v-neck-rib-crop-top-black-1100-005101-0002,17.97,"/globalassets/nakd_organic_v-neck_rib_crop_top_1100-005101-0002_02.jpg?ref=1B434108BB, /globalassets/nakd_organic_v-neck_rib_crop_top_1100-005101-0002_03.jpg?ref=20A1078631, /globalassets/nakd_organic_v-neck_rib_crop_top_1100-005101-0002_04.jpg?ref=DFB9691F67, /globalassets/nakd_organic_v-neck_rib_crop_top_1100-005101-0002_01c-copy.jpg?ref=D919B8D138, /globalassets/organic_v-neck_rib_crop_top_1100-005101-0002_flatlay.jpg?ref=62DD7EA569"
Open Back Tie Top,/en/products/open-back-tie-top-pink-1018-010402-0015,5.98,"/globalassets/open_back_tie_top-1018-010402-001527979.jpg?ref=24B1310313, /globalassets/open_back_tie_top-1018-010402-001527957.jpg?ref=B069B6E0A2, /globalassets/open_back_tie_top-1018-010402-001527951_01c.jpg?ref=2C785AF0D9, /globalassets/open_back_tie_top-1018-010402-001527986.jpg?ref=0E581D71EC"
Halterneck Denim Dress,/en/products/halterneck-denim-dress-offwhite-1100-006445-0260,31.48,"/globalassets/nakd_halterneck_denim_dress_1100-006445-0260_0088.jpg?ref=4C545FC5B4, /globalassets/nakd_halterneck_denim_dress_1100-006445-0260_0115.jpg?ref=3180D08CF1, /globalassets/nakd_halterneck_denim_dress_1100-006445-0260_0097.jpg?ref=64506194F7, /globalassets/nakd_halterneck_denim_dress_1100-006445-0260_0108.jpg?ref=5AAB85F06A"
Straps Detail Frills Mini Dress,/en/products/straps-detail-frills-mini-dress-multicolor-1014-001380-7738,14.98,"/globalassets/straps_detail_frills_mii_dress-1014-001380-773885416.jpg?ref=32EC76463A, /globalassets/straps_detail_frills_mii_dress-1014-001380-773885429.jpg?ref=E6721A650A, /globalassets/straps_detail_frills_mii_dress-1014-001380-773885400.jpg?ref=A6DC0CADE7, /globalassets/straps_detail_frills_mii_dress-1014-001380-773885425.jpg?ref=E9E15DA88C"
Short Sleeve Structured Top,/en/products/short-sleeve-structured-top-offwhite-1100-007882-0260,23.97,"/globalassets/short_sleeve_structured_top-1100-007882-026096584-copy.jpg?ref=93453D71FC, /globalassets/short_sleeve_structured_top-1100-007882-026096600-copy.jpg?ref=378074CA9A, /globalassets/short_sleeve_structured_top-1100-007882-026096559-copy.jpg?ref=25AAD7057B, /globalassets/short_sleeve_structured_top-1100-007882-026096543-copy_01c.jpg?ref=48C2032A20"
Soft Line Funnel Neck Top,/en/products/soft-line-funnel-neck-top-dusty-pink-1100-009100-0115,14.97,"/globalassets/soft_line_funnel_neck_top_1100-009100-0115_9933.jpg?ref=BC5FDF808D, /globalassets/soft_line_funnel_neck_top_1100-009100-0115_9918.jpg?ref=1ECFC4494E, /globalassets/soft_line_funnel_neck_top_1100-009100-0115_9915_01c.jpg?ref=F4CD759282, /globalassets/soft_line_funnel_neck_top_1100-009100-0115_9925.jpg?ref=A0C1DC00B4, /globalassets/soft_line_funnel_neck_top-1100-009100-0115_6700_flatlayf.jpg?ref=9338DD5D14"
Scarf Detail Tube Top,/en/products/scarf-detail-tube-top-black-1018-010422-0002,8.98,"/globalassets/scarf_detail_tube_top_1018-010422-00021941.jpg?ref=E047B97860, /globalassets/scarf_detail_tube_top_1018-010422-00021972.jpg?ref=6D9E7ABAD0, /globalassets/scarf_detail_tube_top_1018-010422-00021965.jpg?ref=62BABD86B0, /globalassets/scarf_detail_tube_top_1018-010422-00021933.jpg?ref=7AF9D5C86B"
Deep Back Bow Detail Mini Dress,/en/products/deep-back-bow-detail-mini-dress-black-1100-008337-0002,41.97,"/globalassets/deep_back_bow_detail_mini_dress_1100-008337-0002_13229.jpg?ref=CF8FD63B93, /globalassets/deep_back_bow_detail_mini_dress_1100-008337-0002_13212.jpg?ref=3A24FFA8F5, /globalassets/deep_back_bow_detail_mini_dress_1100-008337-0002_13181.jpg?ref=A137C55FAF, /globalassets/deep_back_bow_detail_mini_dress_1100-008337-0002_13236.jpg?ref=9060ABD48E, /globalassets/deep_back_bow_detail_mini_dress_1100-008337-0002_13195.jpg?ref=0C95817F10, /globalassets/dress_1100-008337-0002_curated_2.jpg?ref=23A823EBA5, /globalassets/deep_back_bow_detail_mini_dress-1100-008337-0002_5642-copy_flatlayf.jpg?ref=064306A7E9"
Off Shoulder Peplum Top,/en/products/off-shoulder-peplum-top-white-1100-008266-0001,38.97,"/globalassets/marynasv_1100-008266-0001_social.jpg?ref=8B5A3C11E0, /globalassets/off_shoulder_peplum_top_1100-008266-00017021.jpg?ref=67C290C210, /globalassets/off_shoulder_peplum_top_1100-008266-00017043.jpg?ref=9672816334, /globalassets/off_shoulder_peplum_top_1100-008266-00017016_01c.jpg?ref=4DF01955D2, /globalassets/off_shoulder_peplum_top_1100-008266-00017036.jpg?ref=A2C581B59A, /globalassets/nakd_1100-008266-0001_curated.jpg?ref=0B5AEA0366, /globalassets/off_shoulder_peplum_top_1100-008266-00014421_flatlayf.jpg?ref=1CA905E664"
Tube Jersey Top,/en/products/tube-jersey-top-black-1100-008102-0002,23.97,"/globalassets/tube_jersey_top_1100-008102-0002_6-copy.jpg?ref=372405B599, /globalassets/tube_jersey_top_1100-008102-0002_72-copy.jpg?ref=A071CF9AA0, /globalassets/tube_jersey_top_1100-008102-0002_1-copy.jpg?ref=387DE1C923, /globalassets/tube_jersey_top_1100-008102-00023-copy.jpg?ref=0CAFA52CFF, /globalassets/tube_jersey_top-1100-008102-0002_5553_flatlayf_flatlayf.jpg?ref=395DE42E6B"
Ribbed Cropped Tank,/en/products/ribbed-cropped-tank-navy-1044-000172-0018,12.47,"/globalassets/ribbed_cropped_tank_1044-000172-001885451.jpg?ref=209FB66C25, /globalassets/ribbed_cropped_tank_1044-000172-001885476.jpg?ref=52203D9075, /globalassets/ribbed_cropped_tank_1044-000172-001885448_01c.jpg?ref=BA49379DE6, /globalassets/ribbed_cropped_tank_1044-000172-001885453.jpg?ref=87221A13CA"
